,Loss
61233,8.80134
61234,7.8901505
61235,8.900759
61236,9.157173
61237,7.8579545
61238,9.388048
61239,8.209112
61240,9.290433
61241,8.550481
61242,8.436281
61243,9.532549
61244,7.305492
61245,8.70547
61246,8.035591
61247,9.336366
61248,8.671372
61249,9.278909
61250,8.811541
61251,10.056408
61252,8.585534
61253,7.5808744
61254,11.2519
61255,7.1933513
61256,8.748621
61257,8.035057
61258,8.288653
61259,8.381302
61260,9.41973
61261,9.600086
61262,8.940102
61263,9.152241
61264,8.545813
61265,8.338187
61266,8.968958
61267,7.8498297
61268,8.161781
61269,10.153532
61270,9.459758
61271,8.301967
61272,8.519842
61273,8.918995
61274,9.565624
61275,9.517265
61276,10.220478
61277,9.304146
61278,9.8359585
61279,10.390739
61280,9.17804
61281,8.333303
61282,8.190657
61283,9.0949
61284,8.072393
61285,8.379416
61286,9.893039
61287,9.176757
61288,8.739519
61289,9.691523
61290,8.27043
61291,8.633069
61292,9.347718
61293,8.855423
61294,7.836457
61295,9.578157
61296,9.756367
61297,8.7904625
61298,8.677144
61299,9.575314
61300,8.018059
61301,9.131531
61302,8.853411
61303,9.738312
61304,9.177948
61305,9.507315
61306,9.387625
61307,8.586723
61308,9.367411
61309,8.199669
61310,8.811712
61311,9.215961
61312,8.162802
61313,8.066409
61314,8.813141
61315,8.738304
61316,9.629673
61317,9.294035
61318,8.279516
61319,10.274994
61320,9.906111
61321,9.966722
61322,8.03056
61323,7.6412625
61324,8.854659
61325,8.513491
61326,10.022768
61327,8.427741
61328,9.145978
61329,9.515797
61330,9.997334
61331,9.011904
61332,7.761916
61333,10.010721
61334,7.597353
61335,8.595487
61336,8.535034
61337,9.997193
61338,9.429354
61339,8.964907
61340,9.217102
61341,10.229042
61342,9.400901
61343,8.776419
61344,9.315933
61345,8.22258
61346,10.665667
61347,9.056054
61348,9.414986
61349,8.445196
61350,9.402854
61351,8.963453
61352,9.033825
61353,9.770519
61354,8.071072
61355,9.382677
61356,9.141851
61357,8.654898
61358,9.393749
61359,8.690929
61360,8.699879
61361,8.7769575
61362,10.006887
61363,9.074694
61364,9.470652
61365,8.604752
61366,9.149334
61367,7.146557
61368,8.448565
61369,9.102741
61370,8.649565
61371,9.443045
61372,9.636483
61373,7.923365
61374,8.406507
61375,8.719528
61376,8.372932
61377,7.7248425
61378,8.815638
61379,8.081667
61380,7.9697247
61381,9.309287
61382,8.1576805
61383,8.907987
61384,9.280825
61385,8.489444
61386,9.257996
61387,7.8200226
61388,8.81872
61389,8.414697
61390,7.6612196
61391,8.969831
61392,8.07006
61393,8.423847
61394,8.516648
61395,7.8975077
61396,9.255602
61397,8.517241
61398,7.8963394
61399,8.40964
61400,8.19137
61401,7.8592014
61402,9.670824
61403,7.6820655
61404,10.009871
61405,6.752405
61406,7.6159983
61407,9.747231
61408,7.592992
61409,7.5677624
61410,8.028013
61411,8.92058
61412,7.821453
61413,6.1182747
61414,8.768133
61415,7.6278706
61416,7.7966166
61417,8.639439
61418,8.55257
61419,8.8238
61420,8.7267
61421,8.305766
61422,9.157082
61423,8.061367
61424,7.467293
61425,7.7991643
61426,8.055754
61427,9.266343
61428,8.683536
61429,7.6263475
61430,7.497137
61431,8.56686
61432,7.5482683
61433,6.4301243
61434,8.322588
61435,9.126222
61436,6.517783
61437,7.9112263
61438,7.6201572
61439,8.394526
61440,7.2911158
61441,7.4788837
61442,7.3485346
61443,7.3047895
61444,7.0711517
61445,7.4420366
61446,7.586197
61447,8.280453
61448,6.677961
61449,7.7287354
61450,7.8840036
61451,8.67252
61452,8.041235
61453,7.526779
61454,8.064314
61455,7.2804546
61456,8.275734
61457,7.7036743
61458,7.9522066
61459,8.84663
61460,7.6449294
61461,8.298424
61462,6.2412367
61463,7.384284
61464,7.646103
61465,5.8027773
61466,7.360133
61467,7.447849
61468,8.637414
61469,7.470885
61470,7.1484375
61471,7.8113832
61472,8.222403
61473,8.066027
61474,7.6813736
61475,9.560599
61476,7.3396955
61477,8.777901
61478,8.451548
61479,7.3566628
61480,9.742628
61481,5.810862
61482,7.2975073
61483,7.8098927
61484,6.03637
61485,7.9079103
61486,7.6150975
61487,7.0966897
61488,6.1536694
61489,9.493504
61490,8.094543
61491,7.139679
61492,8.287613
61493,7.0405564
61494,7.000861
61495,6.3120728
61496,7.136064
61497,8.083699
61498,7.015256
61499,7.9865527
61500,8.189206
61501,8.412847
61502,7.3557363
61503,8.409412
61504,8.651477
61505,7.980611
61506,7.863121
61507,8.616831
61508,7.0357237
61509,7.960655
61510,8.699058
61511,8.13821
61512,7.6912613
61513,7.9308186
61514,8.058287
61515,7.9427104
61516,8.260823
61517,7.7859125
61518,7.527967
61519,6.8015842
61520,6.7144184
61521,6.607967
61522,7.0395937
61523,8.434349
61524,7.437179
61525,7.7198563
61526,8.625057
61527,7.4311113
61528,7.671133
61529,7.8321795
61530,7.1616073
61531,6.972103
61532,8.083198
61533,6.021766
61534,7.336495
61535,8.186075
61536,8.529795
61537,6.1949277
61538,7.466276
61539,7.7485695
61540,7.852258
61541,6.237465
61542,7.3140326
61543,7.8995986
61544,6.8752246
61545,7.109747
61546,6.9437323
61547,7.70426
61548,7.6368866
61549,6.460438
61550,7.050668
61551,8.65165
61552,7.2012167
61553,7.3152947
61554,9.127274
61555,7.0246134
61556,5.8003845
61557,6.893214
61558,5.8459816
61559,7.1228037
61560,6.928034
61561,8.633254
61562,6.776971
61563,7.4406013
61564,7.3172083
61565,8.774288
61566,7.255768
61567,7.6251945
61568,8.243494
61569,7.1657996
61570,7.769601
61571,5.7968054
61572,7.5576286
61573,6.311835
61574,7.6616597
61575,7.0474505
61576,6.2705865
61577,7.1826444
61578,6.9975195
61579,7.5527854
61580,8.287055
61581,6.615764
61582,6.3339796
61583,6.498894
61584,7.145052
61585,6.9593515
61586,7.4145107
61587,8.192664
61588,7.7834506
61589,7.3323975
61590,8.573725
61591,6.7420263
61592,8.993879
61593,8.049061
61594,6.946943
61595,5.645212
61596,7.762093
61597,6.1878767
61598,7.9279547
61599,8.2037945
61600,7.2896147
61601,8.425127
61602,5.261621
61603,7.0135226
61604,7.2794585
61605,6.1980896
61606,8.578538
61607,7.1014786
61608,7.4755034
61609,7.85954
61610,7.554906
61611,6.5816255
61612,8.159795
61613,8.21429
61614,7.462779
61615,7.2287474
61616,7.943222
61617,7.765024
61618,7.7585106
61619,7.3294983
61620,8.776262
61621,7.404222
61622,6.665575
61623,7.0649652
61624,6.383975
61625,8.150754
61626,6.797427
61627,9.069348
61628,7.0222015
61629,6.096658
61630,6.6369543
61631,8.030826
61632,6.1040287
61633,6.7879553
61634,7.581274
61635,7.4427223
61636,7.314103
61637,8.688567
61638,7.78421
61639,6.082582
61640,7.057143
61641,8.266191
61642,8.467287
61643,7.375722
61644,7.932575
61645,7.135172
61646,6.2345686
61647,7.608392
61648,7.189091
61649,6.809613
61650,7.1070976
61651,7.6701345
61652,7.3665166
61653,7.058611
61654,7.568397
61655,7.994355
61656,7.3926096
61657,6.1375203
61658,6.0491047
61659,6.63951
61660,5.9158063
61661,7.111359
61662,6.439829
61663,7.9508095
61664,6.3489404
61665,7.0278788
61666,6.23436
61667,7.769922
61668,5.70869
61669,6.436798
61670,8.616427
61671,7.560453
61672,6.4471054
61673,6.8195944
61674,6.599838
61675,6.4302206
61676,7.4587874
61677,5.8943324
61678,6.651664
61679,8.39306
61680,7.1755514
61681,6.6484976
61682,7.7082057
61683,8.607267
61684,6.1667657
61685,6.1317387
61686,5.272008
61687,7.5693865
61688,6.9397182
61689,6.406902
61690,6.9975715
61691,7.10153
61692,8.858878
61693,8.097307
61694,7.283804
61695,7.676678
61696,6.8712826
61697,8.986742
61698,5.873434
61699,6.9462824
61700,7.5861344
61701,7.577318
61702,7.8615656
61703,8.189414
61704,7.451393
61705,8.793704
61706,6.891223
61707,6.5686054
61708,7.860971
61709,8.121214
61710,6.5700493
61711,7.5978017
61712,6.8413754
61713,6.3327312
61714,6.4441504
61715,6.9603734
61716,7.440257
61717,7.0438266
61718,7.9215746
61719,5.3540106
61720,7.1600294
61721,7.966054
61722,8.251993
61723,7.4601326
61724,5.8167286
61725,5.2428465
61726,7.553565
61727,7.937248
61728,6.5805974
61729,6.634412
61730,6.116047
61731,8.525597
61732,6.8582926
61733,6.804032
61734,7.482065
61735,6.707493
61736,9.008564
61737,7.4597425
61738,5.6886964
61739,7.125301
61740,7.204632
61741,6.7904496
61742,6.5890265
61743,7.4766517
61744,6.7246947
61745,6.616621
61746,6.7042522
61747,8.238356
61748,6.4894943
61749,7.1652174
61750,6.7449226
61751,8.193609
61752,7.4983525
61753,7.774229
61754,6.6783004
61755,6.7554836
61756,7.4354115
61757,7.417038
61758,7.571457
61759,6.675896
61760,8.06579
61761,6.978301
61762,7.767725
61763,7.219448
61764,6.6753354
61765,6.2777767
61766,6.796262
61767,5.6538258
61768,6.488992
61769,7.470109
61770,6.8305798
61771,7.5429053
61772,6.514074
61773,6.586608
61774,6.1291337
61775,7.013765
61776,6.647356
61777,5.755206
61778,6.992297
61779,6.9263263
61780,6.834537
61781,7.454612
61782,6.2972913
61783,6.7835407
61784,8.114616
61785,6.8091326
61786,6.5826206
61787,7.0214734
61788,8.353189
61789,7.2607713
61790,6.73427
61791,5.616042
61792,7.1507797
61793,7.2605824
61794,7.321791
61795,7.280631
61796,7.9195414
61797,7.669368
61798,6.896813
61799,8.37159
61800,5.8667107
61801,6.4285383
61802,7.7343445
61803,7.6955037
61804,5.198868
61805,6.4466133
61806,6.4478607
61807,6.729889
61808,7.509337
61809,7.887714
61810,6.5520444
61811,8.633114
61812,5.2206545
61813,8.491057
61814,7.3864512
61815,6.4762344
61816,6.2270904
61817,6.2437105
61818,6.7119913
61819,8.083801
61820,7.14784
61821,6.506833
61822,7.4640026
61823,7.433105
61824,8.173456
61825,7.4798155
61826,7.3149533
61827,9.423842
61828,8.289539
61829,7.73009
61830,7.538513
61831,7.1174417
61832,6.310399
61833,7.64766
61834,8.111044
61835,6.3008394
61836,7.076644
61837,7.534337
61838,7.087589
61839,7.3656073
61840,8.273314
61841,6.684503
61842,7.85588
61843,6.832684
61844,7.503022
61845,8.823899
61846,7.3603897
61847,7.1072865
61848,6.6202173
61849,8.871371
61850,7.254343
61851,7.124192
61852,7.496955
61853,8.417437
61854,7.1849623
61855,7.8197346
61856,5.6443825
61857,7.5960016
61858,6.3880806
61859,6.456911
61860,6.603389
61861,6.9852185
61862,7.465771
61863,5.8030343
61864,8.342677
61865,7.6954045
61866,7.611087
61867,6.88809
61868,7.652439
61869,6.783
61870,7.1084223
61871,9.471474
61872,9.214367
61873,7.8532524
61874,7.1779327
61875,8.165359
61876,6.765253
61877,6.275203
61878,6.4590836
61879,7.8132763
61880,5.7254705
61881,6.981859
61882,7.0945663
61883,7.3052683
61884,6.6854963
61885,7.2799125
61886,8.84469
61887,6.888199
61888,7.786004
61889,6.9412785
61890,7.85712
61891,7.5719705
61892,5.5222473
61893,7.7509327
61894,7.430917
61895,7.37254
61896,7.416527
61897,7.4713078
61898,7.4676194
61899,6.4707384
61900,6.668257
61901,7.0875316
61902,6.5868435
61903,6.934721
61904,7.8633356
61905,6.1625357
61906,6.368469
61907,6.378605
61908,6.4868255
61909,7.3167295
61910,6.9311604
61911,7.311679
61912,6.536099
61913,7.4192114
61914,8.276798
61915,7.37496
61916,8.47728
61917,7.799303
61918,8.096958
61919,7.983306
61920,6.2790136
61921,8.101814
61922,7.6678934
61923,8.771891
61924,7.950523
61925,8.0280075
61926,8.453368
61927,7.9355135
61928,9.237474
61929,8.801633
61930,7.949077
61931,7.0938277
61932,8.595785
61933,6.849954
61934,6.4478545
61935,5.968771
61936,8.99178
61937,8.571664
61938,8.922279
61939,7.882829
61940,7.7103815
61941,7.0002627
61942,7.4516673
61943,6.672094
61944,6.2079525
61945,7.218691
61946,7.9859204
61947,6.1499906
61948,7.150468
61949,7.2689924
61950,7.211413
61951,7.6319265
61952,6.558194
61953,6.0887675
61954,6.7844996
61955,7.1619825
61956,6.877592
61957,8.233624
61958,7.598335
61959,7.075992
61960,8.318778
61961,7.061774
61962,8.127603
61963,7.362488
61964,7.223734
61965,7.041021
61966,6.741806
61967,8.152838
61968,8.449844
61969,10.031642
61970,7.0668216
61971,6.320606
61972,7.4431205
61973,6.612819
61974,7.473204
61975,7.475275
61976,7.599799
61977,6.765155
61978,7.4599524
61979,7.3882236
61980,8.527441
61981,6.6027527
61982,7.0621552
61983,7.495756
61984,8.753699
61985,7.9361725
61986,6.4865966
61987,8.320055
61988,7.8829575
61989,8.263892
61990,9.390347
61991,7.549859
61992,7.214861
61993,8.944155
61994,7.5906057
61995,6.9816704
61996,7.0987988
61997,9.51591
61998,7.402583
61999,8.445487
62000,6.9294496
62001,7.3554344
62002,8.775099
62003,8.153007
62004,8.109145
62005,5.8732786
62006,7.031927
62007,7.5658813
62008,6.9969416
62009,10.088982
62010,8.320524
62011,7.6154814
62012,7.304902
62013,6.618965
62014,8.756395
62015,8.663707
62016,7.794085
62017,7.126647
62018,8.236366
62019,8.213189
62020,7.1246505
62021,7.5174503
62022,8.562561
62023,6.6610184
62024,6.3299103
62025,8.484794
62026,6.8480296
62027,9.037437
62028,6.9207773
62029,9.018301
62030,8.232515
62031,7.997237
62032,7.5331883
62033,7.9057474
62034,6.260703
62035,7.1474395
62036,8.077021
62037,7.9814367
62038,9.12576
62039,8.592347
62040,6.0228777
62041,6.945367
62042,7.5152535
62043,8.60349
62044,6.101309
62045,7.5627556
62046,8.156867
62047,6.469612
62048,8.857496
62049,8.677145
62050,7.2870865
62051,5.80395
62052,7.2288074
62053,7.9230423
62054,7.498485
62055,7.453371
62056,8.998854
62057,8.278529
62058,8.563225
62059,9.44659
62060,7.730382
62061,8.251369
62062,8.463619
62063,7.90644
62064,8.798053
62065,7.1601944
62066,7.8238115
62067,8.95915
62068,6.9937615
62069,6.8590455
62070,7.6310234
62071,8.005909
62072,7.8120117
62073,7.499233
62074,7.1622353
62075,7.737417
62076,6.077655
62077,6.5840993
62078,6.504228
62079,7.7985215
62080,7.317279
62081,8.033445
62082,7.575056
62083,8.392831
62084,7.1278934
62085,6.9804173
62086,7.957898
62087,6.980625
62088,7.748766
62089,9.014177
62090,7.8353143
62091,8.894579
62092,6.93342
62093,9.4566555
62094,9.096514
62095,8.025892
62096,9.558223
62097,8.150628
62098,9.355976
62099,8.334073
62100,7.445978
62101,8.042855
62102,10.542793
62103,8.152729
62104,8.529193
62105,9.638388
62106,8.138172
62107,9.400934
62108,8.293864
62109,8.290075
62110,6.893377
62111,9.23326
62112,8.056103
62113,8.986519
62114,9.288102
62115,6.894754
62116,9.235092
62117,8.713154
62118,7.791423
62119,9.478567
62120,8.432621
62121,7.8696923
62122,7.721957
62123,7.7070704
62124,7.4127526
62125,7.2862864
62126,8.291342
62127,8.062838
62128,8.71739
62129,7.706481
62130,9.20911
62131,8.360238
62132,6.035332
62133,7.860559
62134,6.988637
62135,8.172167
62136,7.910282
62137,7.9505453
62138,7.6146646
62139,7.6045218
62140,8.004576
62141,8.061852
62142,6.668582
62143,9.027916
62144,6.6910286
62145,7.5691314
62146,8.464029
62147,7.2869387
62148,8.404287
62149,8.045782
62150,8.451018
62151,7.8184714
62152,7.6712427
62153,7.8549166
62154,7.961152
62155,8.409491
62156,8.435829
62157,7.004587
62158,7.911023
62159,7.2649665
62160,8.405946
62161,7.5424457
62162,7.978268
62163,7.6595902
62164,6.359765
62165,9.261509
62166,8.601526
62167,8.636342
62168,7.476407
62169,7.75127
62170,7.1345744
62171,5.849328
62172,6.7642183
62173,6.8431053
62174,7.534607
62175,7.7938523
62176,8.49243
62177,8.629274
62178,7.301849
62179,8.033449
62180,9.299377
62181,7.578149
62182,6.958632
62183,8.237692
62184,8.686491
62185,6.5100365
62186,7.4967413
62187,10.80573
62188,7.0009155
62189,7.254495
62190,6.5840397
62191,9.899021
62192,8.233526
62193,6.497938
62194,8.280309
62195,6.723067
62196,5.8710394
62197,9.499648
62198,8.233566
62199,7.8317933
62200,7.69543
62201,8.405127
62202,8.106962
62203,7.1121383
62204,9.880075
62205,8.183487
62206,7.833133
62207,6.9116216
62208,9.288654
62209,8.1819105
62210,7.8230915
62211,7.8847423
62212,7.870377
62213,9.320526
62214,7.5531816
62215,7.5812626
62216,8.402035
62217,7.193062
62218,7.5733385
62219,8.598974
62220,7.360634
62221,8.133928
62222,6.13131
62223,7.788024
62224,8.088637
62225,7.3882113
62226,6.986313
62227,7.4826756
62228,8.768047
62229,7.6398373
62230,8.013962
62231,8.214195
62232,8.82662
62233,7.400467
62234,8.478436
62235,6.513689
62236,8.821167
62237,6.36078
62238,7.563408
62239,6.3026013
62240,8.369998
62241,8.109051
62242,6.067424
62243,6.355937
62244,8.209792
62245,9.84851
62246,6.513937
62247,7.965126
62248,6.8479433
62249,7.4903455
62250,8.013205
62251,6.624758
62252,6.3594375
62253,6.4037857
62254,9.701828
62255,9.176359
62256,7.808341
62257,7.2872734
62258,7.8210316
62259,7.0251107
62260,7.5236335
62261,8.163192
62262,7.483576
62263,7.1234355
62264,6.323661
62265,6.511127
62266,9.176125
62267,5.8785143
62268,4.8297067
62269,7.202994
62270,7.732543
62271,7.6210833
62272,5.6615305
62273,7.009473
62274,7.842148
62275,9.671406
62276,5.7194314
62277,7.7910347
62278,7.683603
62279,7.752595
62280,7.5194435
62281,5.538458
62282,8.569998
62283,6.9257145
62284,6.947059
62285,7.85897
62286,7.143689
62287,6.6306186
62288,6.690504
62289,8.521628
62290,7.866554
62291,7.0545607
62292,8.198809
62293,6.606326
62294,7.607127
62295,6.9025707
62296,7.5041246
62297,8.219656
62298,6.4531574
62299,7.2638664
62300,6.824653
62301,6.601948
62302,7.886108
62303,6.474697
62304,8.183784
62305,7.234093
62306,7.262328
62307,8.909088
62308,6.9131937
62309,7.4977407
62310,9.387753
62311,7.1198587
62312,6.9339566
62313,6.401425
62314,7.5366755
62315,6.6943116
62316,7.9039116
62317,8.459042
62318,7.598626
62319,6.2718697
62320,7.7531724
62321,8.018141
62322,5.321951
62323,6.6967506
62324,6.6572275
62325,6.88124
62326,7.248812
62327,6.826909
62328,6.330159
62329,7.3612814
62330,7.0300193
62331,7.199428
62332,7.4042068
62333,7.9138765
62334,6.7130256
62335,7.5061493
62336,7.665539
62337,7.246039
62338,6.1235585
62339,8.126789
62340,8.644197
62341,6.874366
62342,6.5671206
62343,6.550189
62344,7.3120394
62345,7.050314
62346,6.7834253
62347,7.3796296
62348,7.022785
62349,6.9456315
62350,6.9412675
62351,7.327509
62352,8.561426
62353,7.7460737
62354,7.880738
62355,8.005808
62356,7.0722923
62357,7.2816286
62358,9.290392
62359,8.262753
62360,7.0415735
62361,7.3539844
62362,7.6197224
62363,7.5768175
62364,6.85565
62365,8.34943
62366,6.697317
62367,8.56488
62368,8.06321
62369,6.811471
62370,7.2977047
62371,8.651721
62372,7.1460314
62373,7.4328837
62374,8.253015
62375,7.4786325
62376,6.72381
62377,5.6377673
62378,7.0435123
62379,6.2527614
62380,6.855794
62381,6.2145658
62382,7.842018
62383,5.4206557
62384,6.73281
62385,9.069733
62386,7.503909
62387,6.2208824
62388,7.589329
62389,6.7439
62390,7.1796165
62391,5.9246182
62392,7.861749
62393,7.2345934
62394,7.081701
62395,5.954422
62396,6.320091
62397,7.0969687
62398,7.272292
62399,6.445505
62400,8.09442
62401,6.956294
62402,7.5538044
62403,6.6744595
62404,8.212059
62405,6.152979
62406,6.4275856
62407,7.352787
62408,6.403477
62409,6.383991
62410,5.5970674
62411,5.7644143
62412,8.369085
62413,8.445803
62414,6.119864
62415,6.9553795
62416,5.7945395
62417,5.8535814
62418,6.487918
62419,7.0918875
62420,6.86111
62421,5.799019
62422,6.2700896
62423,8.174521
62424,6.1442804
62425,7.0293875
62426,6.2815285
62427,6.706541
62428,5.7743692
62429,6.366409
62430,6.527465
62431,7.063274
62432,6.4634547
62433,7.836369
62434,6.6120234
62435,7.6052675
62436,6.4941545
62437,5.427207
62438,8.013313
62439,6.202986
62440,7.4012623
62441,6.958446
62442,6.474081
62443,5.3185115
62444,8.61172
62445,5.57394
62446,7.672201
62447,6.658636
62448,6.616534
62449,5.232028
62450,6.1098337
62451,5.5984335
62452,7.0066166
62453,7.755855
62454,7.7641068
62455,6.3205285
62456,7.61074
62457,4.8789334
62458,6.0487633
62459,6.6315193
62460,5.991879
62461,6.4654264
62462,6.2840652
62463,5.8213396
62464,5.5108185
62465,7.174738
62466,5.813863
62467,6.7455754
62468,7.73897
62469,6.8423553
62470,7.2590704
62471,6.9047346
62472,7.9652357
62473,7.920746
62474,6.3057375
62475,6.651899
62476,6.209804
62477,5.7858257
62478,4.984255
62479,7.091258
62480,5.8112326
62481,5.256257
62482,6.2198033
62483,6.657071
62484,7.231989
62485,4.962303
62486,5.678917
62487,7.252451
62488,5.8041754
62489,7.140579
62490,6.9998283
62491,6.1803155
62492,7.005953
62493,6.135607
62494,5.5219107
62495,7.044654
62496,6.466664
62497,6.6941595
62498,5.5620003
62499,6.527618
62500,6.7732773
62501,6.102601
62502,7.8460503
62503,6.364609
62504,5.9963207
62505,8.023968
62506,6.4512568
62507,5.9785967
62508,6.2172003
62509,5.6322136
62510,7.0172253
62511,7.2105045
62512,6.1210594
62513,6.9490585
62514,5.4890537
62515,5.9550066
62516,5.353424
62517,5.6095076
62518,6.1229696
62519,6.928253
62520,5.730417
62521,5.9885178
62522,5.928409
62523,8.006844
62524,6.9744644
62525,7.0605373
62526,7.542513
62527,6.7911615
62528,7.600005
62529,8.2661705
62530,6.1280794
62531,6.4615088
62532,6.659689
62533,7.224509
62534,6.608638
62535,6.5553584
62536,6.0181704
62537,6.922146
62538,7.037715
62539,7.235077
62540,6.762281
62541,6.071535
62542,6.7278
62543,7.57662
62544,6.8090963
62545,6.2144384
62546,6.9948764
62547,7.493909
62548,6.9660406
62549,6.7749586
62550,7.154525
62551,5.9570427
62552,7.0258145
62553,6.5264354
62554,5.9469876
62555,8.440937
62556,7.448985
62557,7.564096
62558,7.0639415
62559,7.68552
62560,8.28836
62561,6.8521733
62562,7.4315114
62563,5.9473095
62564,7.190795
62565,7.2812843
62566,7.685005
62567,6.472152
62568,9.166489
62569,6.9353867
62570,6.411241
62571,6.156945
62572,6.4136724
62573,6.420029
62574,6.96467
62575,6.3799562
62576,5.80266
62577,8.315055
62578,7.321865
62579,8.116402
62580,8.870521
62581,6.747385
62582,7.365696
62583,6.593346
62584,6.6043725
62585,6.953987
62586,7.512182
62587,7.5181694
62588,6.029396
62589,6.1281195
62590,7.658991
62591,6.525218
62592,7.7870936
62593,5.8187304
62594,7.9397445
62595,6.3538675
62596,4.899064
62597,7.8255625
62598,6.783571
62599,6.328574
62600,7.146035
62601,7.5843105
62602,7.6595497
62603,6.5532036
62604,6.582294
62605,7.5356436
62606,8.295156
62607,6.0637474
62608,6.9451485
62609,7.690554
62610,6.819497
62611,8.609831
62612,7.159403
62613,6.921359
62614,6.1076427
62615,7.7222958
62616,5.1825976
62617,6.2587976
62618,5.6200604
62619,5.9287453
62620,6.3461614
62621,6.547867
62622,6.191221
62623,7.604682
62624,7.126245
62625,6.179063
62626,7.6969285
62627,8.556671
62628,7.489715
62629,7.3575516
62630,6.6631603
62631,7.684987
62632,7.6047506
62633,6.96935
62634,6.953249
62635,6.2935777
62636,6.8461876
62637,7.7644796
62638,7.540453
62639,6.6328974
62640,6.7594604
62641,7.33385
62642,5.3665657
62643,5.514147
62644,6.1089883
62645,6.155854
62646,6.799569
62647,7.1656036
62648,6.5634713
62649,6.0718575
62650,6.9985228
62651,6.6040516
62652,6.415175
62653,6.8496027
62654,6.494155
62655,7.467932
62656,7.686529
62657,7.1508255
62658,6.6574974
62659,6.8708496
62660,7.214056
62661,6.6175423
62662,6.789427
62663,6.5890594
62664,5.6328797
62665,6.015337
62666,5.1987314
62667,5.740077
62668,7.1878967
62669,6.571452
62670,6.702417
62671,5.262869
62672,7.2232947
62673,5.821702
62674,8.507343
62675,5.5739346
62676,6.238943
62677,6.423788
62678,6.0105753
62679,6.9300127
62680,7.0713525
62681,7.304428
62682,5.691548
62683,6.093418
62684,6.4539733
62685,7.521311
62686,7.1003065
62687,8.052954
62688,6.96535
62689,6.2341614
62690,6.3130736
62691,6.744219
62692,7.6980815
62693,5.235024
62694,7.4054914
62695,7.3922405
62696,7.15116
62697,7.112462
62698,7.530158
62699,6.5631084
62700,7.30341
62701,6.686557
62702,7.171627
62703,8.503593
62704,5.825884
62705,7.168167
62706,6.6703253
62707,6.430007
62708,6.4021187
62709,6.7884855
62710,6.7881136
62711,6.259531
62712,7.0326605
62713,6.559648
62714,7.0938807
62715,6.3815336
62716,6.529765
62717,7.0115867
62718,6.9946785
62719,6.4682837
62720,5.6772375
62721,6.569731
62722,6.8378735
62723,7.0864315
62724,6.731388
62725,6.9400907
62726,7.2624407
62727,6.4485097
62728,8.320805
62729,7.7639136
62730,7.07534
62731,6.036357
62732,7.0890026
62733,6.5350437
62734,7.7342424
62735,7.4760056
62736,6.5143633
62737,6.261725
62738,6.275439
62739,6.777651
62740,6.1615467
62741,6.793029
62742,7.5136714
62743,6.9142923
62744,7.6928368
62745,8.660648
62746,7.1248474
62747,6.613846
62748,5.6854477
62749,6.1071506
62750,5.7632656
62751,7.98952
62752,6.500236
62753,7.46875
62754,7.089666
62755,6.928552
62756,7.413117
62757,6.988221
62758,6.835927
62759,6.125334
62760,7.119179
62761,7.0947704
62762,4.8453693
62763,5.357638
62764,6.0564904
62765,6.182967
62766,7.7249427
62767,5.6514606
62768,7.000126
62769,7.05669
62770,7.6901517
62771,6.4242573
62772,6.43047
62773,6.4357886
62774,8.2706375
62775,7.7219763
62776,6.9485598
62777,8.057459
62778,4.8059497
62779,6.378219
62780,6.884556
62781,6.801236
62782,7.062725
62783,6.6808424
62784,5.641308
62785,6.921305
62786,8.183468
62787,6.4618654
62788,9.165211
62789,8.295748
62790,6.1640325
62791,5.7088337
62792,5.953517
62793,7.854299
62794,8.460184
62795,8.17883
62796,7.214717
62797,6.980245
62798,7.1404877
62799,7.978042
62800,7.5865173
62801,5.322689
62802,7.155701
62803,7.0587215
62804,7.5789514
62805,7.844969
62806,6.9586053
62807,7.6426163
62808,6.122051
62809,5.880806
62810,6.9539776
62811,7.4600334
62812,6.196417
62813,7.6721573
62814,6.771223
62815,7.8538766
62816,7.1725807
62817,7.025317
62818,8.962784
62819,6.251666
62820,6.0676155
62821,7.055903
62822,6.094184
62823,6.936096
62824,7.3382273
62825,8.105323
62826,7.4003534
62827,6.186936
62828,6.8031344
62829,9.007286
62830,6.0645547
62831,7.080364
62832,6.995709
62833,7.5939193
62834,8.423371
62835,7.211649
62836,5.619345
62837,6.601282
62838,6.70098
62839,6.7479963
62840,4.7481833
62841,7.6096354
62842,6.827053
62843,6.554527
62844,7.2734585
62845,6.4756527
62846,6.932871
62847,5.765735
62848,7.682947
62849,5.7252913
62850,7.2182617
62851,6.9203563
62852,7.9162493
62853,8.131565
62854,7.4961333
62855,7.6030674
62856,6.926508
62857,6.4111876
62858,6.97315
62859,7.61934
62860,7.3109474
62861,8.004469
62862,6.6870117
62863,6.4581847
62864,7.502857
62865,7.490901
62866,8.695508
62867,6.9818497
62868,5.5658712
62869,7.7093344
62870,6.6217966
62871,7.1745934
62872,6.886341
62873,7.035903
62874,7.464965
62875,5.6047964
62876,7.1194906
62877,6.607442
62878,7.5976896
62879,6.758235
62880,4.9153996
62881,7.4808817
62882,8.065905
62883,7.267289
62884,6.9691763
62885,7.467431
62886,8.306917
62887,7.541269
62888,7.2966075
62889,6.2395906
62890,7.535649
62891,6.4074345
62892,8.250309
62893,7.638361
62894,8.361824
62895,5.425869
62896,7.991049
62897,6.3330026
62898,7.6573715
